ind,fc,fy,b,d,szx,szy,ag,nu,mu
5528,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,8.360831606578794,5.511169229042346
5529,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,9.09485471381804,5.5711612977230445
5530,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,9.721110032183645,5.613690009761317
5531,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,10.409130263908038,5.660599571392417
5532,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,11.078168698595391,5.700875090008403
5533,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,11.730369033401427,5.73446708044871
5534,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,12.367563880127184,5.761333238655142
5535,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,13.118200613501969,5.731356371084275
5536,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,13.97789736462043,5.646772633239103
5537,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,14.810483696142693,5.561773700911975
5538,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,15.535265882607366,5.475726859314325
5539,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,16.32104497016097,5.388077112954445
5540,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,17.08654136680501,5.298335607896561
5541,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,17.83351551381281,5.20607006380577
5542,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,18.563529850411058,5.110896820197381
5543,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,19.27797588979606,5.0124741878599215
5544,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,19.978096970380072,4.910496862235162
5545,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,20.665007467282575,4.80469120599298
5546,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,21.339709090348514,4.694811247016154
5547,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,21.919834344868065,4.591591903417344
5548,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,22.57274012055278,4.472919525426599
5549,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,23.215895339565915,4.349569199363255
5550,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,23.849971464609386,4.221376046042721
5551,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,24.475579689005666,4.088189985562798
5552,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,25.093277550388812,3.9498741132968824
5553,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,25.703574692190834,3.8063032851479757
5554,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,26.30693789834219,3.6573628812665917
5555,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,26.903795505944856,3.502947722508891
5556,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,27.494541283767674,3.3429611180634042
5557,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,28.07953785051462,3.177314026087508
5558,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,28.65911969534328,3.0059243120123083
5559,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,29.221877527315513,2.827174206471547
5560,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,29.77928272409731,2.6424652577458185
5561,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,30.332582244694695,2.4518616016927592
5562,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,30.881997761518186,2.2552996624462764
5563,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,31.219559204659475,2.1348951230707476
5564,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,31.76181038941771,1.9262434827133004
5565,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,32.30075383950756,1.711468284614277
5566,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,32.83655615198294,1.4905217485742253
5567,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,33.36937292087469,1.263359250071542
5568,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,33.89934963081394,1.029939063970452
5569,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,34.42662246495536,0.7902221328078015
5570,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,34.69025367949548,0.6759194218103409
5571,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,34.767099767339886,0.6538798879816144
5572,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,34.84160170389298,0.6325126590565404
5573,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,34.913865138500334,0.6117874346985495
5574,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,34.9839894657455,0.5916757084429983
5575,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.05206828157513,0.5721506368800184
5576,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.11818980008272,0.5531869201205418
5577,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.17790660288807,0.5347606924261952
5578,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.23108831046411,0.516849422008872
5579,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.2828042324603,0.49943181911541584
5580,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.33311414472638,0.48248775160909146
5581,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.38207461642962,0.46599816734399835
5582,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.429739222237764,0.4499450227031605
5583,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.47615873787409,0.43431121673679646
5584,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.521381320545245,0.4190805303953521
5585,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.565452675589654,0.40423757040333197
5586,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.60841621055883,0.38976771736567034
5587,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.65031317782348,0.37565707773887186
5588,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.69118280668932,0.36189243933524146
5589,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.73106242591182,0.34846123006064245
5590,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.76998757741436,0.33535147961495637
5591,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.807992121937765,0.32255178390994355
5592,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.84510833728141,0.31005127198227556
5593,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.881367009735015,0.29783957519985743
5594,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.91679751924532,0.2859067985782092
5595,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.95116328955696,0.27427831367903566
5596,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.977565607257915,0.2638563461655026
5597,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,36.003384861317684,0.2536645353524363
5598,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,36.02864015519357,0.24369534040142882
5599,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,36.053349766819494,0.233941546338562
5600,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,36.077531192721445,0.22439624664042354
5601,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,36.10120118933371,0.21505282692505498
5602,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,36.124375811721194,0.20590494966684095
5603,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,36.14707044989565,0.19694653986113375
5604,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,36.169299862898605,0.18817177157049295
5605,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,36.19107821080941,0.17957505528991405
5606,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,36.2124190848245,0.17115102607343077
5607,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,36.23333553554198,0.16289453236915732
5608,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,36.253840099575314,0.1548006255138935
5609,33.0,390.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,36.646001684210525,0.0
5610,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-13.893247645429362,0.0
5611,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-12.751211931143647,0.5477692729591829
5612,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-11.541774698233333,1.0503922731136996
5613,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-8.975885641923524,2.08138456319618
5614,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-7.172202207565764,2.804433993725761
5615,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-5.78237260700227,3.3570478495015657
5616,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-4.881786550221214,3.702635699749207
5617,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-3.5616034491268658,4.168572445190974
5618,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-2.424352132098971,4.564645741095306
5619,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-1.418083524536136,4.908687077599982
5620,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-0.5081784516399918,5.212444170808269
5621,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,0.5646568435959312,5.514937305120556
5622,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,1.5449771547111892,5.786012171671362
5623,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,2.451839265406697,6.030683713539877
5624,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,3.0945759912401365,6.182782156301244
5625,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,3.9170828504111266,6.332110380143892
5626,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,4.71816562522673,6.46978429848924
5627,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,5.480928330971827,6.596544386591527
5628,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,6.211247046389862,6.712979725026539
5629,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,7.021821277048719,6.805358704232275
5630,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,7.833920869028002,6.884934290818235
5631,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,8.613517004477954,6.956919261659646
5632,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,9.281477346483612,7.010422979918984
5633,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,10.08250582013957,7.047756381192994
5634,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,10.900640592237536,7.067381437563743
5635,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,11.690711864533311,7.081877730290788
5636,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,12.45577399002862,7.091033739083156
5637,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,13.37607355477008,7.0245544250842595
5638,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,14.445839342672956,6.885457157956584
5639,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,15.474748582733671,6.749511856820135
5640,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,16.38341404583915,6.615746767263794
5641,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,17.34178279146822,6.483309499985208
5642,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,18.262306590572063,6.349533966415292
5643,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,19.143080411956557,6.2125567516890134
5644,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,19.999370000003324,6.075186264488805
5645,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,20.833184229397162,5.936874512683062
5646,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,21.64631806052197,5.797131856885942
5647,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,22.440380274360084,5.655519444775544
5648,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,23.216817001321477,5.511642792767661
5649,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,23.89366134323594,5.3761029521279395
5650,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,24.638632234189235,5.226665289168588
5651,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,25.369526617271575,5.073995275864068
5652,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,26.087313857651232,4.917828483333446
5653,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,26.792876311885298,4.757924217393949
5654,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,27.48701887585392,4.59406291402177
5655,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,28.170477302399096,4.426043870419848
5656,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,28.843925469730284,4.25368326230126
5657,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,29.424711325239926,4.098725676289447
5658,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,30.079944191110894,3.9171895019030574
5659,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,30.726877139583596,3.730845206342945
5660,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,31.36599305993483,3.53956106435711
5661,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,31.98601976845853,3.341673489626217
5662,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,32.59855551131262,3.1385416349448394
5663,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,33.204964815485276,2.9301903486243543
5664,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,33.805578457776576,2.716519595520618
5665,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,34.10925733062404,2.612481082916618
5666,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,34.69918044616171,2.3878989727916013
5667,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,35.28416780137392,2.1577373402323117
5668,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,35.86446799030202,1.9219210042080577
5669,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,36.44031318841393,1.6803797490737433
5670,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,37.01192048605765,1.4330479213003138
5671,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,37.5794930940343,1.1798640648794434
5672,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,37.8821560782309,1.0525181560017949
5673,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,37.99682484993621,1.017839462988133
5674,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,38.10799570838653,0.9842186260773497
5675,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,38.21582630221469,0.9516079683957799
5676,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,38.320464946775836,0.9199626356854326
5677,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,38.42205130477162,0.8892403904662632
5678,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,38.52071700816967,0.8594014239522508
5679,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,38.61205559527628,0.8304081839600744
5680,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,38.695975354020106,0.8022252172460671
5681,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,38.77758213001411,0.7748190248796658
5682,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,38.856970248452335,0.7481579294127283
5683,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,38.93422897444276,0.722211952737546
5684,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.009442847828076,0.6969527036431782
5685,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.08269199176797,0.6723532741835656
5686,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.15405239745089,0.6483881440620717
5687,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.22359618706226,0.625033092318359
5688,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.29139185692187,0.6022651156748666
5689,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.3575045025138,0.5800623529646023
5690,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.421996026962645,0.5584040151180318
5691,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.484925334359616,0.5372703202379234
5692,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.54634850920767,0.5166424333359256
5693,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.60631898313451,0.49650241034489256
5694,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.66488768991532,0.4768331460572735
5695,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.72210320975036,0.45761832567203453
5696,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.77801190365652,0.4388423796616257
5697,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.8323934094981,0.4205252613355695
5698,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.878364503848,0.4035640200880501
5699,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.92332038150501,0.38697734758835406
5700,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,39.96729430495949,0.37075297149162106
5701,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,40.01031809931993,0.35487914978146806
5702,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,40.052422229125675,0.33934464242959483
5703,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,40.09363587028585,0.32413868485360453
5704,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,40.1339869775017,0.3092509630412107
5705,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,40.17350234749959,0.29467159022015865
5706,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,40.212207678375314,0.28039108496284176
5707,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,40.250127625325895,0.26640035062386314
5708,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,40.28728585302275,0.2526906560166444
5709,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,40.323705084860265,0.23925361724302474
5710,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,40.35940714929477,0.22608118059622218
5711,33.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,40.94400252631579,0.0
5712,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-18.524330193905815,0.0
5713,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-17.3822944796201,0.5477692729591829
5714,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-16.172857246709786,1.0503922731136996
5715,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-13.606968190399979,2.0813845631961803
5716,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-11.803284756042219,2.804433993725761
5717,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-10.413455155478724,3.357047849501567
5718,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-9.512869098697669,3.702635699749208
5719,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-8.19268599760332,4.168572445190974
5720,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-7.055434680575425,4.564645741095306
5721,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-6.04916607301259,4.908687077599982
5722,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-5.1383022279657204,5.212570325038627
5723,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-3.7093515624607596,5.561920744912632
5724,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-2.4254243855773834,5.87294388327503
5725,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-1.2566479012438836,6.15207784272749
5726,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-0.3856530145298896,6.334210254025775
5727,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,0.7948527201942006,6.509946053919458
5728,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,1.934686777147111,6.671020554254552
5729,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,2.9997054611528453,6.818660167170896
5730,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,4.001381116424793,6.953840557372133
5731,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,5.218870570712066,7.0418323446797695
5732,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,6.453237290251911,7.11044185281454
5733,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,7.617672330592283,7.172432738522023
5734,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,8.51290278789138,7.200355665646805
5735,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,9.637432999084622,7.22928787913851
5736,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,10.753760446003822,7.241169012167295
5737,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,11.81957359327907,7.248504418251869
5738,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,12.840370276313486,7.251019121013962
5739,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,13.998498388281622,7.178363511640413
5740,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,15.290003715012487,7.033507773109656
5741,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,16.52614269186379,6.892180813296167
5742,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,17.545636742608433,6.753375063744189
5743,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,18.6861834606505,6.616206720312219
5744,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,19.778029707455175,6.477982023453672
5745,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,20.820212659833786,6.336813089605315
5746,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,21.828834297247017,6.195486610818372
5747,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,22.806648247921366,6.053435254062481
5748,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,23.756114920968397,5.910152098561698
5749,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,24.679439523490753,5.765182803088661
5750,33.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,25.578604312294274,5.618118961109113
